Id,airline_sentiment,airline,text,retweet_count,user_timezone
7868,positive,US Airways,@USAirways see you on board tomorrow,0,Hawaii
7140,positive,Southwest,@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?,0,Eastern Time (US & Canada)
7190,positive,Southwest,@SouthwestAir thanks for the follow up.  I appreciate it.,0,
1460,negative,United,@united also doesn't help me. I'm a very frequent flier and united premiere gold. Apparently that means nothing.,1,Pacific Time (US & Canada)
6914,positive,Southwest,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.,0,
1668,negative,United,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO,1,
2756,negative,United,"@united its my one and only checked bag, which is checked to edinburgh, however i am being charged randomly from dc to newark",0,Eastern Time (US & Canada)
2000,negative,US Airways,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL,0,Atlantic Time (Canada)
8093,positive,US Airways,@USAirways flying high thanks!,0,
404,negative,Delta,@JetBlue waited for 15 min then got disconnect,0,America/New_York
384,negative,American,@AmericanAir ... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo,0,
7818,positive,Delta,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,1,
7875,positive,US Airways,@USAirways thanks very much! I got thru on the phone &amp; everything is fine. Just love the website &amp; app ! Thanks for working on it!,0,
2152,negative,Delta,Always been a @JetBlue fan but maybe next time I'll fly @VirginAmerica for real customer service.,0,Eastern Time (US & Canada)
1633,negative,US Airways,"@USAirways  A few years ago I lost over 50,000 miles bc I was physically unable to fly during the period.  I submitted a doctor's note.",0,
7979,positive,US Airways,@USAirways yes I did thank you! They did a great job turning the flight in jan !,0,
7833,positive,Delta,@JetBlue Great thanks,0,Quito
6970,positive,Southwest,@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv,0,Pacific Time (US & Canada)
7449,positive,Delta,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,0,
7894,positive,US Airways,@USAirways made it! Just! Huge relief - thanks for your help!,0,Eastern Time (US & Canada)
223,negative,United,"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",0,Central Time (US & Canada)
2193,negative,Southwest,@SouthwestAir I need updates on my flights 464 &amp; 3574. I have been on hold for over 2 hours.,0,Pacific Time (US & Canada)
1824,negative,US Airways,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better.",3,
7998,positive,US Airways,@USAirways made it!!! Send Bloody Mary's to row 27!!!,0,
7286,positive,Southwest,"@SouthwestAir Another great flight &amp; crew, Las Vegas-Chicago #3397. Thanks!",0,Eastern Time (US & Canada)
7418,positive,Delta,"@JetBlue Thanks JB. Actually, As a birder I love them too. They just need to be outside. It shouldn't be too hard to trap and move them.",0,Eastern Time (US & Canada)
7409,positive,Delta,@JetBlue thanks! Calling right now!,0,Hawaii
797,negative,United,"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",0,
2871,negative,American,@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220,0,Eastern Time (US & Canada)
9,negative,United,"@united On top of this, a CSR went ahead and hung up on me after I called United to discuss this.",0,Atlantic Time (Canada)
6593,positive,United,“@united: @SonyaSloanMD Happy to have had you on board. Please share details here: http://t.co/2TrgEMteBZ ^KP” Done!,0,Central Time (US & Canada)
1944,negative,American,@AmericanAir try contacting everyone on that flight with a refund offer and we might believe you are sincere,0,
1838,negative,United,@united - you rebooked me to UA1764 after UA 3883 was Cancelled Flightled. I paid for first class ticket - but new seat is 38E. Can you please fix!,0,Pacific Time (US & Canada)
255,negative,United,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",1,
7026,positive,Southwest,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,0,
7842,positive,Delta,@JetBlue was just at T5 a little over a month ago. @JetBlue you guys are great thanks for everything!,0,
1581,negative,Virgin America,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,0,Eastern Time (US & Canada)
2956,negative,United,@united so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage,0,Eastern Time (US & Canada)
924,negative,United,@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept,0,
6895,positive,Southwest,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍,0,Pacific Time (US & Canada)
7716,positive,Delta,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!,1,Mountain Time (US & Canada)
2508,negative,United,@united error message said couldn't process request at the last step after seat selection on each leg. Agent was unaware of an (1 of 2),0,Mountain Time (US & Canada)
6132,positive,Virgin America,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,0,
7312,positive,Southwest,@SouthwestAir nice work on the update!,0,Pacific Time (US & Canada)
7102,positive,Southwest,@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA,0,
6645,positive,United,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",0,
2779,negative,Southwest,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..,0,Eastern Time (US & Canada)
539,negative,United,@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible,0,Pacific Time (US & Canada)
7345,positive,Delta,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,0,Atlantic Time (Canada)
7483,positive,Delta,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed.",0,Eastern Time (US & Canada)
2745,negative,American,@AmericanAir @ShannonBloom Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?,0,Eastern Time (US & Canada)
7825,positive,Delta,@JetBlue thanks for the upgrade😉!! so far so good. #KeepItUp http://t.co/BKmfeY7QOL,0,
7955,positive,US Airways,"@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!",0,Mountain Time (US & Canada)
6819,positive,Southwest,@SouthwestAir best airline 👌,0,
1145,negative,Virgin America,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,0,Central Time (US & Canada)
667,negative,Delta,@JetBlue she hung up before I can get name. She took no accountability for keeping me on hold +20min. Next rep was not able to track name,0,
7575,positive,Delta,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",0,Eastern Time (US & Canada)
357,negative,American,@AmericanAir Thanks. Took care of it. Issue was IVR was unclear and took too long to get a call-back option. Would love to see that fixed.,0,Central Time (US & Canada)
2831,negative,Delta,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,0,
2783,negative,US Airways,@USAirways we have seats.  on phone Iwas  told I was getting error msg due to paid 1st class upgrd. told to check in after 12am.sound right?,0,
1353,negative,United,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",1,London
7114,positive,Southwest,"@SouthwestAir great news for @PortColumbusCMH today. Finally, Columbus' top unserved market will have flights.",0,
470,negative,Southwest,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.",0,Quito
2703,negative,Southwest,@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,0,Central Time (US & Canada)
1396,negative,United,"@united still awaiting a reply from ur customer services?  18 days, no response? Lousy #unitedairlines",0,New Delhi
7810,positive,Delta,@JetBlue will call. Thank you!,0,Eastern Time (US & Canada)
1256,negative,United,@united @bwood we'd prefer everyone hear our complaints amount your airline,0,
6190,positive,Virgin America,@VirginAmerica How about some free drinks on the flight back for the free promo?,0,
7569,positive,Delta,@JetBlue thank you so much for your effort,0,
1250,negative,US Airways,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers.",0,Eastern Time (US & Canada)
8281,positive,American,@AmericanAir No worries at all. Y’all have a good one!!,0,Central Time (US & Canada)
2933,negative,United,@united never flying United again! Worst experience ever,0,Central Time (US & Canada)
1852,negative,US Airways,@USAirways   My email gets me a canned response that it takes 10 days for mileage to get credited --- It's been three months and my miles,0,
6316,positive,United,@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,0,
6815,positive,Southwest,@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH,0,Central Time (US & Canada)
8146,positive,American,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,0,Central Time (US & Canada)
8337,positive,American,@AmericanAir Thank You! CC: @packermama1,0,Quito
2105,negative,Southwest,@SouthwestAir flights from sunny SFO delayed for hours and others Cancelled Flightled left and right with little updates. Any help @SouthwestAir?,0,Quito
133,negative,American,@AmericanAir hey! Tried calling customer service and was told there's a 2 hour wait. This has been for the past 4 hours. Thanks! You suck!,0,Eastern Time (US & Canada)
928,negative,US Airways,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview,0,
823,negative,Southwest,"@SouthwestAir very disappointed in your customer service right now. definitely not feeling the luv. what's worse, 2nd time this winter.",0,Central Time (US & Canada)
7576,positive,Delta,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",0,Eastern Time (US & Canada)
7912,positive,US Airways,“@USAirways: @hegshmeg O” thank you for that elaborate response,0,Pacific Time (US & Canada)
1531,negative,United,@united yes I have,0,Quito
1214,negative,US Airways,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑,0,Eastern Time (US & Canada)
504,negative,United,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,0,Eastern Time (US & Canada)
6491,positive,United,@united Thank you! Have a nice evening.,0,Eastern Time (US & Canada)
1996,negative,United,"@united keeps delaying my flight, horrible customer service",0,
6530,positive,United,@united Looks like they came through. Thanks again for the help.,0,Eastern Time (US & Canada)
1958,negative,United,@United agent did help me. My point: there's a problem &amp; I don't want it to mess up somebody else's plans. Can u flow this to tech team pls?,0,Pacific Time (US & Canada)
1384,negative,Southwest,@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order.,0,Eastern Time (US & Canada)
894,negative,United,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,0,
455,negative,Delta,"@JetBlue don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",0,Atlantic Time (Canada)
6619,positive,United,@united Yes ! :D (Y) From @therealaviation on Instagram :),0,
8065,positive,US Airways,@USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊,0,Eastern Time (US & Canada)
8033,positive,US Airways,@USAirways thank you,0,
7293,positive,Southwest,@SouthwestAir always when I fly SW. #loyalRRmember,0,
8359,positive,American,@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,0,Central Time (US & Canada)
713,negative,Southwest,@SouthwestAir We have been waiting for almost 3 hours trying to rebook flights. PLEASE help us get through to someone.,0,Mountain Time (US & Canada)
2214,negative,Delta,"@JetBlue Gotcha... but ""lessening the delay"" ... that part's not happening, right?",0,Eastern Time (US & Canada)
2923,negative,Southwest,@SouthwestAir Learn how to give folks on multiple flights the same day boarding position at least if you can't give them  boarding passes.,0,
7891,positive,US Airways,@USAirways I made it! Thanks for the help!,0,
1810,negative,American,@AmericanAir our flight AA 1338 is delayed out of Providenciales and will be missing our connection AA 1651 in Miami to SEA. Who do we call?,0,Pacific Time (US & Canada)
7419,positive,Delta,"@JetBlue flight from JFK-SFO was pure awesomeness. Mint Class and Tim our attendant was the best! Other airlines, take notes!",0,Arizona
1827,negative,American,"@AmericanAir That's a complete cop out! U ask what the issues are, then do nothing about it. How are we supposed to sort the situation now?",0,
1155,negative,United,@united this means within one week i will have filed 2 compensation complaints to your website,1,Eastern Time (US & Canada)
1324,negative,US Airways,"@USAirways Doubt it. Gate 35x is a cluster, and every agent encounter I saw (including one with me) was outright rude. Just very put off.",0,Eastern Time (US & Canada)
7494,positive,Delta,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!,0,Eastern Time (US & Canada)
510,negative,US Airways,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways,0,Quito
1680,negative,United,@united you hung up on me again.,0,
499,negative,American,@AmericanAir YOU FUCKING SUCK,0,Eastern Time (US & Canada)
7898,positive,US Airways,"@USAirways okay, great. Thank you!",0,Eastern Time (US & Canada)
1856,negative,US Airways,@USAirways why the hell u left *alliance and joined 1world is beyond me not a smart move time to start looking at other carriers,0,
1388,negative,American,"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",0,
2386,negative,American,@AmericanAir cannot understand how you are part of oneworld all other member treat their customers fairly #tcf #oldplanes #damageluggage,0,London
6172,positive,Virgin America,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,0,
1540,negative,United,"@united ""federal regulation prohibits you being separated from your bag""...yet you lose our bag and that's okay",0,Eastern Time (US & Canada)
1217,negative,United,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN",1,
2681,negative,US Airways,"@USAirways A tweeted apology is not enough for delay fiasco. NONE for insult from gate agent is worse. Except for Mark N., all bad at CLT.",0,Eastern Time (US & Canada)
8363,positive,American,@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!,0,Eastern Time (US & Canada)
2993,negative,American,@AmericanAir Flight  AA1691 LAX to LAS closes too early and gate agents give us hassles #PatheticCX,0,Central Time (US & Canada)
6313,positive,United,Thank you “@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”,0,
1191,negative,United,".@united It's worth saying that, if you litter in Singapore, you get caned. ""But there are rules"" says @united",0,Central Time (US & Canada)
1542,negative,American,@AmericanAir can't get thru to anyone on phone,0,Quito
7056,positive,Southwest,@SouthwestAir was fantastic! That's the best flight service I've ever had.,0,
2539,negative,American,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,0,Mountain Time (US & Canada)
953,negative,United,@United rescheduled my return flight from #Japan?  Uh why?  Trying to call #UnitedAirlines #customerservice - 45 min wait.  #fun,0,Pacific Time (US & Canada)
7241,positive,Southwest,@SouthwestAir thanks!! We will see what happens!!,0,
7176,positive,Southwest,"@SouthwestAir luckily, the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana.",0,
6731,positive,United,"@united on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",0,Quito
6801,positive,Southwest,"@SouthwestAir 2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast, smiling, great. After weather Cancelled Flight day b4, it was welcome",0,
732,negative,United,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,0,Eastern Time (US & Canada)
7330,positive,Delta,@JetBlue Thank you very much!,0,Eastern Time (US & Canada)
1156,negative,Southwest,@SouthwestAir  this is really unhelpful. Why can't I rebook online? http://t.co/N5O43sVl8i,0,
8064,positive,US Airways,@USAirways thanks for seating me next to 2 hot athletes. This flight is significantly better now!,0,Central Time (US & Canada)
6541,positive,United,"@united well played, ^LO.",0,Eastern Time (US & Canada)
2982,negative,American,@AmericanAir I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,0,
7860,positive,US Airways,"@USAirways getting sorted, thanks",0,London
2156,negative,American,"@AmericanAir 11 out of 11 delayed flights, you suck and getting worse",0,
1062,negative,United,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",0,Pacific Time (US & Canada)
2616,negative,United,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.",0,Central Time (US & Canada)
1167,negative,United,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,0,
7651,positive,Delta,"@JetBlue yes thankfully! Catering just got here and now they are loading, but very frustrated. I was supposed to be there by 10-10:30",0,Eastern Time (US & Canada)
2938,negative,Southwest,"@SouthwestAir I'm upset because we were lied to. Was told ice on runway, but EVERY other carrier was able to fly. Airport confirmed no ice!",0,Eastern Time (US & Canada)
7091,positive,Southwest,@SouthwestAir me &amp; @sammi_jon3s are best friends because of @Imaginedragons. Any chance we could get tickets to #DestinationDragons ?,1,
7192,positive,Southwest,"@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?",0,Eastern Time (US & Canada)
7266,positive,Southwest,@SouthwestAir About time...and just in time for my next flight Thursday.,0,Pacific Time (US & Canada)
143,negative,Virgin America,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,0,Mountain Time (US & Canada)
8421,positive,American,"@AmericanAir pretty impressed with the in flight entertainment. Full touch, usable, smooth, good selection.",0,
7731,positive,Delta,@JetBlue I'll pass along the advice. You guys rock!!,0,Central Time (US & Canada)
7551,positive,Delta,@JetBlue oh definitely. I kind of only fly JetBlue.,0,Eastern Time (US & Canada)
2782,negative,US Airways,@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?,0,Central Time (US & Canada)
717,negative,Southwest,"@SouthwestAir - our baggage motto: we don't cover that. Small tear, ripped seam, snow soaked, busted zippers - SORRY http://t.co/LHwFBKFynI",0,Eastern Time (US & Canada)
1819,negative,Delta,@JetBlue she did. she's still waiting on a callback....the lack of follow through is what's concerning. smh,0,Quito
2502,negative,US Airways,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.,0,
8255,positive,American,Keep it up :) @AmericanAir,0,Central Time (US & Canada)
6588,positive,United,@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,0,
395,negative,United,"@united I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a car seat for my child.Ridiculous!",0,
6320,positive,United,@united thanks. Just a program comment; the system assigned seats behind each other even though pairs were available. I changed it back.,0,Central Time (US & Canada)
7186,positive,Southwest,@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,0,
8309,positive,American,@AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate.,0,Eastern Time (US & Canada)
1365,negative,American,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",0,Eastern Time (US & Canada)
7936,positive,US Airways,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint.",0,
595,negative,Delta,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??,0,
6205,positive,Virgin America,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",0,Eastern Time (US & Canada)
2914,negative,US Airways,@USAirways sorry doesn't help.  It's midnight PST.  How in the hell am I still on hold after 90 minutes on customer service line?,0,Eastern Time (US & Canada)
6360,positive,United,@united I wanna be ride United airline! I love airplane,0,
2326,negative,Southwest,"@SouthwestAir y airline I fly with, but haven't seen anything like this yet!",0,Mazatlan
7903,positive,US Airways,@USAirways 1899. Thanks,0,Eastern Time (US & Canada)
7357,positive,Delta,"@JetBlue Btw, thanks for responding quickly!!",0,Eastern Time (US & Canada)
6806,positive,Southwest,@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations,0,Central Time (US & Canada)
7985,positive,US Airways,@USAirways - Check-in staff at PHX are awesome! Great traffic control for general boarding.,0,Arizona
2143,negative,United,@united severely under staffed at Iah.,0,Central Time (US & Canada)
8030,positive,US Airways,@USAirways #tbt every day.,0,Pacific Time (US & Canada)
1571,negative,United,@united THRILLED to have my carry-on checked against my will by two nasty gate agents only to see an entire empty bin when I boarded last...,0,
1122,negative,US Airways,"@USAirways I didn't Cancelled Flight my flight, you did. Than you loved me to another flight and forgot my bags",0,
7856,positive,Delta,@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!! :),0,
2786,negative,US Airways,@USAirways yup 1:34 minutes was my limit of waiting on hold so thanks for nothing,0,Central Time (US & Canada)
6335,positive,United,@united Just sent! Thanks :),0,Pacific Time (US & Canada)
2967,negative,US Airways,"@USAirways due to your expensive change fees either. Out of all the airlines, we chose yours, all do you could screw us. STRANDED!! No help!",0,
2504,negative,American,@AmericanAir I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.,0,
675,negative,US Airways,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,0,
2808,negative,United,@united thank you for fully boarding flight 1689 this morning before noticing we had no pilots. #fail,0,
7164,positive,Southwest,@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r,0,Eastern Time (US & Canada)
728,negative,US Airways,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.,0,Eastern Time (US & Canada)
7587,positive,Delta,@JetBlue who is he I must send a note!!! Too good for words!,0,Pacific Time (US & Canada)
7543,positive,Delta,Thank U 😘 “@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)”,0,Eastern Time (US & Canada)
412,negative,US Airways,@USAirways how hard is it to unload bags in order of arrival? 45 mins and counting for flight 699,0,Pacific Time (US & Canada)
1516,negative,United,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,0,Central Time (US & Canada)
7668,positive,Delta,@JetBlue @TSA JetBlue never disappoints !,0,Pacific Time (US & Canada)
825,negative,American,@AmericanAir Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!,0,Eastern Time (US & Canada)
616,negative,US Airways,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,0,Brasilia
114,negative,US Airways,"@USAirways usually ""sorry"" doesn't involve moving people to middle seats and removing them from upgrade lists. Guess that's a club perk.",0,Quito
417,negative,US Airways,"@USAirways @AmericanAir have been trying to call customer service since 9pm. After an hour, was disconnected. Spoke to no one",0,Atlantic Time (Canada)
1625,negative,United,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi,0,Eastern Time (US & Canada)
7113,positive,Southwest,@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir,0,Eastern Time (US & Canada)
6748,positive,Southwest,@SouthwestAir I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,0,
8419,positive,American,"@AmericanAir ok, thanks you! Have a great night AA team!",0,Atlantic Time (Canada)
2896,negative,American,"@AmericanAir If you care, could you have someone call me to explain what is going on.",0,Central Time (US & Canada)
8131,positive,American,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,0,Eastern Time (US & Canada)
2082,negative,American,@AmericanAir there is a fat man stuck in your airplanes bathroom,0,Central Time (US & Canada)
753,negative,American,@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,0,
2546,negative,Delta,@JetBlue the departure time keeps getting Late Flightr.  I'll be lucky if I'm home by 3am,0,Central Time (US & Canada)
7420,positive,Delta,@JetBlue last sleep in Cali... back to JFK tomorrow night.  Looking forward to an another amazing flight with you all :),0,Atlantic Time (Canada)
2444,negative,American,@AmericanAir  flight from DFW to LIT tomorrow has been Cancelled Flightled.  What do I do next?  Pls advise.  #HELP,0,Central Time (US & Canada)
7723,positive,Delta,@JetBlue @T5Sparrow Love it. They're cute,0,Eastern Time (US & Canada)
1066,negative,United,"@united If a business decision is made that inconveniences and possibly causes lost customers, is it a good business decision? #Cranky",0,Central Time (US & Canada)
7744,positive,Delta,@JetBlue BEST SEAT ON A E190 to board early. READY. SET. GO!,0,Atlantic Time (Canada)
2738,negative,Virgin America,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",0,
1568,negative,United,"@united hey, it's 4am, guess what I'm doing? Not sleeping! Why? Cause you care so little about your customers you let them sleep in airports",0,
2427,negative,United,@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...,0,
6833,positive,Southwest,@SouthwestAir Got help from a nice lady on the phone in Georgia.  Thank you!,0,
8068,positive,US Airways,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0,Abu Dhabi
1687,negative,Delta,@JetBlue Maybe stop telling people the wrong info on your customer service calls.,0,Quito
851,negative,United,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,0,Taipei
6303,positive,United,@united thank you. I flew into Newark from Vail/Eagle.,0,Eastern Time (US & Canada)
895,negative,Southwest,@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,0,Eastern Time (US & Canada)
6401,positive,United,@united thanks. Just got on a couple of minutes ago. Great service on flight 479 btw. Please pass it to the team on that flight.,0,Pacific Time (US & Canada)
335,negative,American,@AmericanAir that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help,0,Dublin
2839,negative,Delta,"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",0,Eastern Time (US & Canada)
1348,negative,American,"@AmericanAir I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight, Where can i talk for another flight?",0,Eastern Time (US & Canada)
1015,negative,United,@united be worse?oh you can't! delayed with no reason on the way to Lon;flight Cancelled Flighted with NO REASON less than 2 days before returning.,0,Atlantic Time (Canada)
2816,negative,Virgin America,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,0,Quito
1631,negative,American,"@AmericanAir it's more than technical problems. #frustrated #answerthephone 
Res. on hold and can't get thru to use a credit to pay for it",0,
2489,negative,US Airways,"@USAirways it MIGHT have went through. No confirmation. ""Please wait"" then same form.",0,
6905,positive,Southwest,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass,0,Eastern Time (US & Canada)
7390,positive,Delta,@JetBlue  hahah 😂👌👌👌 love flying jet blue tho!! http://t.co/7VeE44MACM,0,Arizona
8061,positive,US Airways,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,0,Abu Dhabi
7267,positive,Southwest,@SouthwestAir No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ☺️,0,Eastern Time (US & Canada)
8291,positive,American,"@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN",0,
6665,positive,United,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",0,Eastern Time (US & Canada)
2070,negative,United,@united Why do I pay more for Coach Plus to be told preboarding that all overhead bins will be full for me,0,
8349,positive,American,@AmericanAir thank you so much that helps a lot.,0,America/Chicago
